,Age,Cabin,Fare,Pclass,Survived,Embarked_0,Embarked_1,Embarked_2,Sex_0,Sex_1,Title,Title_-1,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Name_length,Fare_0,Fare_1,Fare_2,Fare_3,Fare_4,Family_Size,Family_Size_Category_0,Family_Size_Category_1,Family_Size_Category_2
11,2.0864629093205713,1,0.8706673944469947,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.3294408734879703,0,1,0,0,0,1,0,1,0
12,-0.7347390086038457,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,1,0,0,1,0,1,0
13,0.6758619503583629,0,-0.7595719524749247,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,0,0,0,1,7,1,0,0
14,-1.1801919430129642,0,-0.5095713341655219,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.9333354175684072,1,0,0,0,0,1,0,1,0
15,1.8637364421160123,0,0.09180162850694129,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.5124099872162814,0,0,0,1,0,1,0,1,0
16,-2.071097811831201,0,-0.7310522118918118,3,0,0,0,1,1,0,3,0,0,0,0,1,0,0,-0.7503663038400961,0,0,0,0,1,6,1,0,0
17,0.1899012202029989,0,-0.1296767883480502,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.09148455686415553,0,0,0,1,0,1,0,1,0
18,0.08192470447953827,0,-0.4249813441547055,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.9327312117410047,0,0,1,0,0,2,0,0,1
19,0.3248084495802886,0,-0.5560227407939088,3,1,0,1,0,0,1,1,0,0,1,0,0,0,0,-0.4346722310760017,0,0,0,0,1,1,0,1,0
20,0.3788933274189506,0,-0.1296767883480502,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,0,0,0,1,0,1,0,1,0
21,0.3046511716840975,1,-0.1296767883480502,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,0,0,0,1,0,1,0,1,0
22,-1.105949787278111,0,-0.4966517598489808,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,-0.013746800723875921,0,0,1,0,0,1,0,1,0
23,-0.14080176272502098,1,1.5314113380643861,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.09148455686415553,0,1,0,0,0,1,0,1,0
24,-1.6256448774220826,0,-0.778239419038417,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.19671591445218697,0,0,0,0,1,5,1,0,0
25,0.6016197946235099,0,-0.7583854609560586,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,3.1431939269170677,0,0,0,0,1,7,1,0,0
26,-0.11080937750864656,0,-0.5560227407939088,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,0,1,1,0,1,0
27,-0.8089811643386987,1,2.146629162661585,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,1,0,0,0,6,1,0,0
28,-0.6569957158524141,0,-0.5077256806917303,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0.19671591445218697,1,0,0,0,0,1,0,1,0
29,-0.08728952135466027,0,-0.5065001667851327,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,1,0,1,0
30,0.750104106093216,0,0.9571030379316028,1,0,0,1,0,1,0,4,0,0,0,0,0,1,0,-0.3294408734879703,0,1,0,0,0,1,0,1,0
31,1.2275811883008418,1,2.516271718649969,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.9856489934487218,0,1,0,0,0,2,0,0,1
32,-0.439737421161006,0,-0.5172640178442853,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,-0.3294408734879703,1,0,0,0,0,1,0,1,0
33,2.6804001551993966,0,-0.31424213572720977,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,0,0,1,0,0,1,0,1,0
34,-0.14080176272502098,0,1.9437598545650092,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4346722310760017,0,1,0,0,0,2,0,0,1
35,0.8985884175629222,0,0.8300630180235796,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,2,0,0,1
36,-0.03538564379832689,0,-0.5557126710103119,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,-1.171291734192222,0,0,0,0,1,1,0,1,0
37,-0.6604968528689925,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,1,0,1,0
38,-0.8832233200735518,0,-0.4249813441547055,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.7228727023923442,0,0,1,0,0,3,0,0,1
39,-1.1801919430129642,0,-0.6744509415932204,3,1,0,1,0,0,1,2,0,0,0,1,0,0,0,-0.013746800723875921,0,0,0,0,1,2,0,0,1
40,0.750104106093216,0,-0.38991392815266523,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.9856489934487218,0,0,1,0,0,2,0,0,1
41,-0.21504391845987406,0,-0.31424213572720977,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3.037962569329036,0,0,1,0,0,2,0,0,1
42,-0.1409242696581011,0,-0.5065001667851327,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,1,0,1,0
43,-1.996855656096348,0,-0.3220086455449248,2,1,0,1,0,0,1,2,0,0,0,1,0,0,0,1.354260847920533,0,0,1,0,0,4,0,0,1
44,-0.8089811643386987,0,-0.5077256806917303,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0.19671591445218697,1,0,0,0,0,1,0,1,0
45,-0.1358483719452158,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,1,0,1,0
46,0.5540911081230904,0,-0.5172640178442853,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,2,0,0,1
47,-0.4579873971608082,0,-0.5172640178442853,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,-0.22420951589993884,1,0,0,0,0,1,0,1,0
48,-0.26061121287150585,0,-0.5559193841993764,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,3,0,0,1
49,-0.8832233200735518,0,-0.4323639580498719,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.8804176358606903,0,0,1,0,0,2,0,0,1
50,-1.6998870331569358,0,-0.6708487533419432,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,-0.11897815831190738,0,0,0,0,1,6,1,0,0
51,-0.6604968528689925,0,-0.5135727108967021,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.09148455686415553,1,0,0,0,0,1,0,1,0
52,1.4182835077068938,1,0.7987902655636551,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1.354260847920533,0,0,0,1,0,2,0,0,1
53,-0.0665596069901679,0,-0.1296767883480502,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2.4065744238008477,0,0,0,1,0,2,0,0,1
54,2.606157999464543,1,1.1984259209368013,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,1,0,0,0,2,0,0,1
55,0.9984897171694553,1,1.5314113380643861,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,0,1,0,0,0,1,0,1,0
56,-0.6604968528689925,0,-0.31424213572720977,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-1.0660603766041905,0,0,1,0,0,1,0,1,0
57,-0.10368068485759444,0,-0.5557126710103119,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,1,0,1,0
58,-1.8483713446266419,0,-0.5772477557425122,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0.09148455686415553,0,0,0,0,1,4,0,0,1
59,-1.4029184102175234,0,-0.6566108551155508,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0.7228727023923442,0,0,0,0,1,8,1,0,0
60,-0.5862546971341395,0,-0.5557126710103119,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,0,0,0,0,1,1,0,1,0
61,0.6016197946235099,1,1.8636289633468732,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.8555976614281275,0,1,0,0,0,1,0,1,0
62,1.1213148847674814,1,1.991901879775389,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,2,0,0,1
63,-1.922613500361495,0,-0.7461250485944432,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,-0.6451349462520647,0,0,0,0,1,6,1,0,0
64,0.8266085895304983,0,0.9571030379316028,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,0,1,0,0,0,1,0,1,0
65,-1.9237854147911178,0,-0.7142370783099211,3,1,0,1,0,1,0,3,0,0,0,0,1,0,0,-0.3294408734879703,0,0,0,0,1,3,0,0,1
66,-0.0665596069901679,1,-0.31424213572720977,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.09148455686415553,0,0,1,0,0,1,0,1,0
67,-0.8089811643386987,0,-0.4871208053103209,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,1,0,1,0
68,-0.9574654758084049,0,-0.5043444435277441,3,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0.4071786296282499,0,0,1,0,0,7,1,0,0
69,-0.2892860741947271,0,-0.4498976660508921,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,0,0,1,0,0,3,0,0,1
70,0.15616686021439136,0,-0.31424213572720977,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,1,0,1,0
71,-1.031707631543258,0,-0.6566108551155508,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.11897815831190738,0,0,0,0,1,8,1,0,0
72,-0.6604968528689925,0,-0.31424213572720977,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,1,0,1,0
73,-0.2892860741947271,0,-0.5558677059021103,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,0,0,0,1,2,0,0,1
74,0.15616686021439136,0,-0.5680582470965038,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.4869858069563162,0,0,0,0,1,1,0,1,0
75,-0.3635282299295802,1,-0.5246466317394517,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.4346722310760017,1,0,0,0,0,1,0,1,0
76,-0.05934707621370983,0,-0.5065001667851327,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,1,0,1,0
77,-0.1358483719452158,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,1,0,1,0
78,-2.1579611340409794,0,-0.37576391818692967,2,1,1,0,0,1,0,3,0,0,0,0,1,0,0,0.19671591445218697,0,0,1,0,0,3,0,0,1
79,0.0076825487446851885,0,-0.6289260530086769,3,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.3294408734879703,0,0,0,0,1,1,0,1,0
80,-0.5862546971341395,0,-0.4249813441547055,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,1,0,1,0
81,-0.0665596069901679,0,-0.3880682746788736,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,1,0,1,0
82,-0.6694455682826299,0,-0.5144955376335979,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0.30194727204021843,1,0,0,0,0,1,0,1,0
83,-0.14080176272502098,0,0.6491889775920032,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,1,0,1,0,1,0
84,-0.9574654758084049,0,-0.31424213572720977,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.8555976614281275,0,0,1,0,0,1,0,1,0
85,0.23040901594924443,0,-0.5043444435277441,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2.9327312117410047,0,0,1,0,0,4,0,0,1
86,-1.031707631543258,0,-0.5818618894269911,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5399035886640332,0,0,0,0,1,5,1,0,0
87,-0.20348023342080107,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.19671591445218697,0,0,1,0,0,1,0,1,0
88,-0.5120125413992864,1,2.146629162661585,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.11897815831190738,0,1,0,0,0,6,1,0,0
89,-0.4377703856644333,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5399035886640332,0,0,1,0,0,1,0,1,0
90,-0.0665596069901679,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,0,0,1,0,0,1,0,1,0
91,-0.7347390086038457,0,-0.5095713341655219,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,1,0,0,0,0,1,0,1,0
92,1.1955570405023346,1,1.1687404304643374,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,2,0,0,1
93,-0.2892860741947271,0,-0.7096733924870592,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.4346722310760017,0,0,0,0,1,4,0,0,1
94,2.1607050650554247,0,-0.5541770873201172,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,1,0,0,0,0,1,0,1,0
95,-0.17750402736902024,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,1,0,1,0
96,3.0516109338736617,1,1.468969189739069,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.22420951589993884,0,1,0,0,0,1,0,1,0
97,-0.5120125413992864,1,1.2493327350509214,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0.4071786296282499,0,1,0,0,0,2,0,0,1
98,0.3046511716840975,0,-0.24041599677554595,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.9333354175684072,0,0,0,1,0,2,0,0,1
99,0.3046511716840975,0,-0.1296767883480502,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.0660603766041905,0,0,0,1,0,2,0,0,1
100,-0.14080176272502098,0,-0.5065001667851327,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.4346722310760017,1,0,0,0,0,1,0,1,0
101,-0.08476002875591411,0,-0.5065001667851327,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.5124099872162814,1,0,0,0,0,1,0,1,0
102,-0.6604968528689925,1,1.7635022623936791,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.22420951589993884,0,1,0,0,0,2,0,0,1
103,0.23040901594924443,0,-0.4505104230041909,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,1,0,1,0
104,0.5273776388886567,0,-0.5043444435277441,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,1,0,0,3,0,0,1
105,-0.14080176272502098,0,-0.5065001667851327,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,1,0,0,0,0,1,0,1,0
106,-0.6604968528689925,0,-0.5246466317394517,3,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0.5124099872162814,1,0,0,0,0,1,0,1,0
107,-0.1550101818224664,0,-0.5154183643704937,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5399035886640332,1,0,0,0,0,1,0,1,0
108,0.6016197946235099,0,-0.5065001667851327,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.2765230917802535,1,0,0,0,0,1,0,1,0
109,-0.8528261038578656,0,-0.4951161761587862,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,-0.8555976614281275,0,0,1,0,0,2,0,0,1
110,1.2697991962371875,1,0.8300630180235796,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,1,0,1,0
111,-1.1430708651455377,0,-0.5558677059021103,3,0,0,1,0,0,1,2,0,0,0,1,0,0,0,-0.7503663038400961,0,0,0,0,1,2,0,0,1
112,-0.5862546971341395,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.5399035886640332,0,0,1,0,0,1,0,1,0
113,-0.7347390086038457,0,-0.3640747795195829,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.4346722310760017,0,0,1,0,0,2,0,0,1
114,-0.9574654758084049,0,-0.5557163623172594,3,0,0,1,0,0,1,2,0,0,0,1,0,0,0,-0.6451349462520647,0,0,0,0,1,1,0,1,0
115,-0.6604968528689925,0,-0.5043444435277441,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,0,0,1,0,0,1,0,1,0
116,3.0144898560062354,0,-0.5172640178442853,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,1,0,0,0,0,1,0,1,0
117,-0.0665596069901679,0,-0.31424213572720977,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.4071786296282499,0,0,1,0,0,2,0,0,1
118,-0.4377703856644333,1,5.001751730022651,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,1,0,0,0,2,0,0,1
119,-2.071097811831201,0,-0.7595719524749247,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.6176413448043128,0,0,0,0,1,7,1,0,0
120,-0.6604968528689925,0,-0.31424213572720977,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,0,1,0,0,3,0,0,1
121,-0.15799971312801306,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,0,0,1,0,0,1,0,1,0
122,0.1932879380818179,0,0.0205889348741663,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,0,0,0,1,0,2,0,0,1
123,0.1932879380818179,1,-0.1296767883480502,2,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.8555976614281275,0,0,0,1,0,1,0,1,0
124,1.7894942863811591,1,1.7635022623936791,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,2,0,0,1
125,-1.3286762544826702,0,-0.6744509415932204,3,1,0,1,0,1,0,3,0,0,0,0,1,0,0,0.09148455686415553,0,0,0,0,1,2,0,0,1
126,0.2985171567122481,0,-0.5172640178442853,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,1,0,0,0,0,1,0,1,0
127,-0.4377703856644333,0,-0.5621724581685824,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.22420951589993884,0,0,0,0,1,1,0,1,0
128,-1.4120078414205997,1,-0.5392076072120182,3,1,0,1,0,0,1,2,0,0,0,1,0,0,0,-1.0660603766041905,1,0,0,0,0,3,0,0,1
129,1.1213148847674814,0,-0.5744792755318248,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.960829019016159,0,0,0,0,1,1,0,1,0
130,0.23040901594924443,0,-0.5065001667851327,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.7503663038400961,1,0,0,0,0,1,0,1,0
131,-0.7347390086038457,0,-0.56894231511045,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,0,1,1,0,1,0
132,1.2697991962371875,0,-0.5541770873201172,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.9856489934487218,1,0,0,0,0,2,0,0,1
133,-0.0665596069901679,0,-0.1296767883480502,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1.8804176358606903,0,0,0,1,0,2,0,0,1
134,-0.3635282299295802,0,-0.1296767883480502,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.30194727204021843,0,0,0,1,0,1,0,1,0
135,-0.5120125413992864,0,0.02135672671926365,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.960829019016159,0,0,0,1,0,1,0,1,0
136,-0.8089811643386987,1,0.850977963188586,1,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0.09148455686415553,0,1,0,0,0,3,0,0,1
137,0.5273776388886567,1,0.8706673944469947,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,2,0,0,1
138,-1.031707631543258,0,-0.74919990728178,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,1,0,1,0
139,-0.4377703856644333,1,1.834098507766208,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.960829019016159,0,1,0,0,0,1,0,1,0
140,-0.19034306859843447,0,-0.7142370783099211,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.19671591445218697,0,0,0,0,1,3,0,0,1
141,-0.5862546971341395,0,-0.5172640178442853,3,1,1,0,0,0,1,2,0,0,0,1,0,0,0,-0.3294408734879703,1,0,0,0,0,1,0,1,0
142,-0.4377703856644333,0,-0.5043444435277441,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2.6170371389769103,0,0,1,0,0,2,0,0,1
143,-0.8089811643386987,0,-0.5910901567959491,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,0,1,1,0,1,0
144,-0.8832233200735518,0,-0.24041599677554595,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,0,0,0,1,0,1,0,1,0
145,-0.8089811643386987,0,-0.41113894310126853,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.09148455686415553,0,0,1,0,0,3,0,0,1
146,-0.21504391845987406,0,-0.5138827806802991,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1.7751862782726588,1,0,0,0,0,1,0,1,0
147,-1.5514027216872295,0,-0.5818618894269911,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0.5124099872162814,0,0,0,0,1,5,1,0,0
148,0.4902565610212302,1,-0.4495900571385935,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.354260847920533,0,0,1,0,0,3,0,0,1
149,0.8985884175629222,0,-0.1296767883480502,2,0,1,0,0,1,0,5,0,0,0,0,0,0,1,0.6176413448043128,0,0,0,1,0,1,0,1,0
150,1.5667678191766,0,-0.1647442043500905,2,0,1,0,0,1,0,5,0,0,0,0,0,0,1,-0.11897815831190738,0,0,0,1,0,1,0,1,0
151,-0.5862546971341395,1,1.3689938323707254,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.6176413448043128,0,1,0,0,0,2,0,0,1
152,1.9008575199834388,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.171291734192222,0,0,1,0,0,1,0,1,0
153,0.7872251839606426,0,-0.7325902564533048,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.4071786296282499,0,0,0,0,1,3,0,0,1
154,-0.06503198138956649,0,-0.5495629536356382,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.6451349462520647,1,0,0,0,0,1,0,1,0
155,1.5667678191766,0,1.1762780792513021,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.013746800723875921,0,1,0,0,0,2,0,0,1
156,-1.031707631543258,0,-0.5184969143647781,3,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0.5124099872162814,1,0,0,0,0,1,0,1,0
157,0.0076825487446851885,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.2765230917802535,0,0,1,0,0,1,0,1,0
158,-0.15891474522984436,0,-0.4498976660508921,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,1,0,0,1,0,1,0
159,-1.347937044441732,0,-0.6226340525298418,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,-0.11897815831190738,0,0,0,0,1,11,1,0,0
160,1.0470727290326283,0,-0.4951161761587861,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.3294408734879703,0,0,1,0,0,2,0,0,1
161,0.750104106093216,0,-0.5080357504753273,2,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2.4065744238008477,1,0,0,0,0,1,0,1,0
162,-0.2892860741947271,0,-0.5154183643704937,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.11897815831190738,1,0,0,0,0,1,0,1,0
163,-0.9574654758084049,0,-0.4498976660508921,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-1.2765230917802535,0,0,1,0,0,1,0,1,0
164,-2.1453399675660543,0,-0.6708487533419432,3,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0.09148455686415553,0,0,0,0,1,6,1,0,0
165,-1.5514027216872295,0,-0.58432276072538,3,1,1,0,0,1,0,3,0,0,0,0,1,0,0,2.0908803510367533,0,0,0,0,1,3,0,0,1
166,0.7275108592854208,1,0.9408022264510754,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1.1437981327444702,0,1,0,0,0,2,0,0,1
167,1.1213148847674814,0,-0.7461250485944432,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.0908803510367533,0,0,0,0,1,6,1,0,0
168,0.7971728514759294,0,0.8245260576022049,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,-0.8555976614281275,0,0,0,1,0,1,0,1,0
